roomID,roomName,capacity,buildingID,buildingID_exists
1811,MAH1 4,125,19,0
1812,IGNLH3 3,25,504,0
1813,FSB4 3,175,685,0
1814,EC2 6,50,563,0
1815,CAPS1 3,100,41,0
1816,VWC5 3,25,603,0
1817,CLS1 4,100,213,0
1818,SNB5 1,200,596,0
1819,MHB1 2,150,7,0
1820,DPSB7 1,50,718,0
1821,DWV1 3,150,595,0
1822,MAEB3 1,75,521,0
1823,SL1 3,100,406,0
1824,AV1 5,25,155,0
1825,PR5 2,125,937,0
1826,HL2 1,150,272,0
1827,AC2 6,175,523,0
1828,CAPLH1 2,100,163,0
1829,FR3 3,125,772,0
1830,CLB1 1,100,342,0
1831,ESB2 5,125,334,0
1832,MHWB2 1,50,402,0
1833,DPNB5 3,125,666,0
1834,VWA4 3,25,462,0
1835,EG4 1,175,456,0
1836,JAL2 3,75,209,0
1837,CLLH2 2,25,115,0
1838,FC4 7,50,396,0
1839,AV4 7,100,760,0
1840,PH1 4,125,204,0
1841,CLC2 7,100,852,0
1842,MB4 2,125,907,0
1843,EA2 3,200,369,0
1844,ANB2 2,100,55,0
1845,MAB2 1,125,580,0
1846,CLLH3 4,25,222,0
1847,CAPC3 5,25,317,0
1848,DPA1 3,75,221,0
1849,MASB6 2,150,881,0
1850,SWB1 4,200,211,0
1851,AC2 7,175,969,0
1852,CMV3 4,150,737,0
1853,CLH2 5,175,468,0
1854,CML3 2,75,616,0
1855,HV4 2,200,942,0
1856,SNB4 1,125,491,0
1857,JAC5 4,100,814,0
1858,MAS1 2,50,79,0
1859,JAS4 1,25,905,0
1860,MALH2 2,25,873,0
1861,MHNB2 2,25,634,0
1862,FG4 3,25,877,0
1863,AC2 8,125,969,0
1864,CMH4 1,25,952,0
1865,EWB2 3,200,310,0
1866,CML2 4,75,390,0
1867,MHEB2 6,25,99,0
1868,JAS2 3,100,376,0
1869,MAL4 4,100,661,0
1870,MC5 9,175,994,0
1871,AA3 3,150,759,0
1872,MAR1 1,125,77,0
1873,CS1 2,25,427,0
1874,HR1 1,25,304,0
1875,IGNR4 1,50,920,0
1876,HEB3 3,75,309,0
1877,AWB2 5,200,269,0
1878,CMH4 2,100,952,0
1879,CLNB2 4,25,123,0
1880,EA5 4,200,901,0
1881,EWB1 2,25,178,0
1882,CLLH2 3,50,115,0
1883,CLSB4 2,100,742,0
1884,MHEB4 2,125,466,0
1885,AA3 4,25,276,0
1886,CMWB3 3,200,719,0
1887,ER1 4,75,64,0
1888,DPH3 3,50,220,0
1889,ESB3 5,175,407,0
1890,MAA1 4,25,30,0
1891,CNB5 4,175,509,0
1892,CNB7 2,200,850,0
1893,AA1 9,75,422,0
1894,MG3 2,25,996,0
1895,MANB2 1,25,590,0
1896,MR2 4,50,672,0
1897,MAL7 4,125,982,0
1898,CAPNB7 2,125,726,0
1899,VWV4 2,200,736,0
1900,MAG2 3,125,207,0
1901,ELH2 6,125,24,0
1902,FH3 4,100,986,0
1903,PG2 2,200,240,0
1904,CG4 2,25,829,0
1905,CC5 2,25,665,0
1906,CMNB3 3,175,894,0
1907,HV2 2,200,572,0
1908,PC6 5,100,810,0
1909,PA4 2,25,732,0
1910,PR4 3,150,293,0
1911,CLNB1 3,150,90,0
1912,CNB4 1,200,467,0
1913,CLL3 1,75,557,0
1914,DWH4 1,150,382,0
1915,HC2 5,75,743,0
1916,FWB3 1,150,328,0
1917,JAC2 5,75,416,0
1918,MEB3 1,175,594,0
1919,AS3 3,200,381,0
1920,SLH2 5,125,355,0
1921,DPSB3 3,200,151,0
1922,HSB3 1,175,691,0
1923,FEB3 1,175,368,0
1924,MHA2 2,125,88,0
1925,FEB6 3,75,906,0
1926,AG1 5,150,340,0
1927,HR3 1,200,660,0
1928,MAL3 2,75,461,0
1929,SSB2 3,25,911,0
1930,MEB2 2,75,351,0
1931,FV2 3,150,613,0
1932,CAPG4 3,75,553,0
1933,AG6 2,75,871,0
1934,PLH3 1,100,835,0
1935,SS5 4,175,844,0
1936,DPL1 2,175,83,0
1937,EA5 5,50,901,0
1938,VWS2 3,25,513,0
1939,SLH4 2,50,532,0
1940,CMV2 3,25,589,0
1941,MAV1 1,75,260,0
1942,DPB4 1,100,757,0
1943,DPLH3 5,150,700,0
1944,DPC2 6,50,500,0
1945,CNB3 5,150,333,0
1946,DWC1 5,175,561,0
1947,CAPB2 6,175,535,0
1948,IGNNB1 2,150,224,0
1949,PWB5 4,175,767,0
1950,CLC4 4,50,704,0
1951,AWB1 2,200,231,0
1952,SV1 3,100,159,0
1953,VWV3 3,25,733,0
1954,IGNS3 2,50,914,0
1955,CLG2 4,75,507,0
1956,PR5 3,50,937,0
1957,ANB2 3,125,711,0
1958,CEB2 4,175,247,0
1959,EWB2 4,100,310,0
1960,MV2 3,50,554,0
1961,MLH6 7,100,974,0
1962,ELH2 7,25,24,0
1963,SC1 7,125,31,0
1964,CLNB2 5,100,123,0
1965,CAPA3 3,50,190,0
1966,MG1 7,125,68,0
1967,FC5 4,50,463,0
1968,FEB4 3,150,432,0
1969,FWB5 2,175,677,0
1970,IGNG1 2,125,10,0
1971,MEB2 3,175,351,0
1972,MHL3 5,100,383,0
1973,CAPLH2 2,175,311,0
1974,MHNB2 3,200,634,0
1975,AL2 4,25,650,0
1976,AS4 1,200,695,0
1977,ANB1 7,200,32,0
1978,FA3 5,150,327,0
1979,SC1 8,125,31,0
1980,EWB4 2,200,717,0
1981,MASB6 3,175,881,0
1982,ALH6 3,50,770,0
1983,FEB4 4,150,432,0
1984,MASB7 3,200,971,0
1985,MAC1 2,175,27,0
1986,SG2 5,200,39,0
1987,CMNB2 1,50,777,0
1988,DWWB3 6,125,486,0
1989,SV2 2,50,556,0
1990,CLEB2 2,100,84,0
1991,PNB3 4,50,741,0
1992,VWC4 2,175,465,0
1993,PWB5 5,150,767,0
1994,CEB2 5,200,247,0
1995,MLH1 3,150,35,0
1996,CAPC3 6,200,317,0
1997,DPA1 4,175,221,0
1998,IGNB2 4,25,97,0
1999,DPLH3 6,75,700,0
2000,ER5 5,25,607,0
2001,SB4 3,200,957,0
2002,CLLH1 2,75,70,0
2003,IGNSB2 3,125,474,0
2004,CMG1 2,175,713,0
2005,DWNB3 2,25,820,0
2006,CC2 3,50,259,0
2007,PL4 2,200,714,0
2008,EWB1 3,200,178,0
2009,CMEB4 2,75,300,0
2010,SR1 2,125,40,0
2011,FEB5 5,150,615,0
2012,CLWB1 3,50,436,0
2013,CC6 2,75,703,0
2014,AB4 3,50,991,0
2015,PNB2 4,200,203,0
2016,VWA5 1,100,497,0
2017,FC1 5,175,5,0
2018,PC5 2,75,794,0
2019,MH3 1,175,791,0
2020,CNB2 2,125,44,0
2021,AV2 3,100,187,0
2022,ANB3 2,200,348,0
2023,IGNB3 4,200,234,0
2024,DPWB2 1,50,827,0
2025,FLH1 3,75,103,0
2026,FSB2 1,75,142,0
2027,SNB6 4,25,758,0
2028,DWS2 5,200,448,0
2029,CSB1 2,175,375,0
2030,FA1 1,150,21,0
2031,AL2 5,50,650,0
2032,HC1 3,200,428,0
2033,DWC1 6,125,34,0
2034,JAC3 2,175,446,0
2035,MG1 8,50,68,0
2036,MHC2 1,125,89,0
2037,CAPNB8 4,150,898,0
2038,DWWB3 7,175,486,0
2039,CAPNB4 5,100,519,0
2040,EL3 1,75,928,0
2041,CLNB2 6,25,123,0
2042,MAC2 5,50,165,0
2043,DPS2 4,75,584,0
2044,AA5 2,100,680,0
2045,EG4 2,150,456,0
2046,ASB1 5,125,570,0
2047,JAH1 3,50,489,0
2048,MC5 10,75,994,0
2049,SNB5 2,175,596,0
2050,DWNB1 4,25,118,0
2051,MANB1 3,100,237,0
2052,HSB1 2,125,150,0
2053,PC1 4,175,136,0
2054,AH1 6,150,11,0
2055,VWLH1 1,25,61,0
2056,CLLH2 4,125,115,0
2057,FC5 5,25,599,0
2058,EWB2 5,75,310,0
2059,FA3 6,100,327,0
2060,MASB6 4,200,881,0
2061,DWNB3 3,100,820,0
2062,MHL2 3,200,193,0
2063,JAH1 4,200,489,0
2064,FR1 1,50,219,0
2065,JAL1 1,175,176,0
2066,CMC2 1,50,566,0
2067,CAPG3 2,75,149,0
2068,HA4 4,75,878,0
2069,MASB6 5,50,881,0
2070,JAH1 5,50,489,0
2071,HNB3 2,75,579,0
2072,PS1 1,175,252,0
2073,PS3 1,150,859,0
2074,MHS3 2,100,960,0
2075,AA6 2,125,847,0
2076,JAC2 6,25,416,0
2077,ALH6 4,175,770,0
2078,MAH2 5,150,43,0
2079,HSB4 4,175,799,0
2080,SNB1 4,100,28,0
2081,MLH4 1,150,687,0
2082,MAC5 4,200,400,0
2083,PS2 3,100,620,0
2084,PLH2 2,75,766,0
2085,IGNC3 3,175,490,0
2086,MAL4 5,75,661,0
2087,CEB2 6,125,247,0
2088,CNB5 5,50,509,0
2089,VWLH3 4,25,443,0
2090,CS1 3,50,427,0
2091,IGNWB2 3,50,575,0
2092,IGNR3 2,75,721,0
2093,MH3 2,25,791,0
2094,AC1 5,125,378,0
2095,MHWB2 2,125,402,0
2096,FLH2 5,150,475,0
2097,EWB2 6,150,310,0
2098,ASB2 1,125,941,0
2099,MB3 2,200,875,0
2100,AC2 9,200,523,0
2101,IGNEB3 2,75,395,0
2102,CG1 4,150,480,0
2103,CAPA1 2,200,93,0
2104,DWA5 3,150,998,0
2105,SS2 3,50,545,0
2106,AV1 6,125,257,0
2107,AEB2 5,125,956,0
2108,DWA4 1,125,895,0
2109,CAPC2 5,100,608,0
2110,CLV2 6,150,320,0
2111,EL3 2,100,928,0
2112,HNB3 3,100,579,0
2113,AC1 6,125,356,0
2114,MHA3 3,150,196,0
2115,CLC3 2,175,530,0
2116,MAC4 5,125,285,0
2117,CLA2 3,175,612,0
2118,FSB4 4,100,685,0
2119,CMV4 3,75,786,0
2120,MHS2 3,125,821,0
2121,EH2 2,150,194,0
2122,MA5 6,150,729,0
2123,JAL2 4,200,209,0
2124,DWV1 4,75,595,0
2125,CH1 5,125,120,0
2126,EG5 3,100,653,0
2127,CAPA4 4,150,210,0
2128,AV2 4,200,187,0
2129,MHL3 6,100,383,0
2130,AC1 7,200,401,0
2131,JAS3 4,125,734,0
2132,EB4 2,200,954,0
2133,AG1 6,150,550,0
2134,CAPG3 3,125,149,0
2135,PS2 4,50,620,0
2136,CA2 4,50,258,0
2137,CMLH3 3,175,989,0
2138,AC3 5,175,832,0
2139,FB1 5,50,3,0
2140,MHL2 4,125,193,0
2141,MHR5 4,200,950,0
2142,VWC4 3,125,465,0
2143,AC2 10,175,523,0
2144,PNB2 5,125,203,0
2145,ALH1 3,175,52,0
2146,CAPEB6 2,200,643,0
2147,CAPLH4 1,50,609,0
2148,CAPR2 3,175,487,0
2149,FC4 8,150,396,0
2150,IGNWB1 1,75,122,0
2151,HH1 2,50,185,0
2152,AR2 3,25,370,0
2153,PWB1 4,50,42,0
2154,PLH1 2,50,284,0
2155,DWC1 7,125,561,0
2156,PG1 1,50,130,0
2157,AS3 4,175,947,0
2158,JAL2 5,25,209,0
2159,CAPL2 2,25,912,0
2160,IGNG1 3,50,10,0
2161,VWV2 6,125,345,0
2162,CLH1 6,175,291,0
2163,FG2 2,100,246,0
2164,CMEB2 1,125,225,0
2165,MHR5 5,150,950,0
2166,MC5 11,100,860,0
2167,AV1 7,25,155,0
2168,CMC2 2,150,566,0
2169,CB1 7,100,780,0
2170,IGNC1 2,175,175,0
2171,MG2 2,25,208,0
2172,CMH5 3,75,977,0
2173,CAPA1 3,125,93,0
2174,DPV3 2,200,828,0
2175,DWA2 1,50,127,0
2176,PS1 2,175,252,0
2177,DWNB2 3,100,226,0
2178,HNB2 4,75,470,0
2179,AL3 3,75,913,0
2180,MA6 1,100,939,0
2181,AV2 5,50,286,0
2182,FB1 6,100,3,0
2183,MLH4 2,125,687,0
2184,DPB3 4,175,445,0
2185,EG4 3,100,456,0
2186,MANB1 4,50,237,0
2187,HC3 4,50,867,0
2188,CLL2 2,200,418,0
2189,EWB3 3,75,453,0
2190,MAC4 6,175,756,0
2191,AG6 3,175,871,0
2192,EG1 3,125,23,0
2193,CAPA4 5,200,210,0
2194,AG2 4,150,447,0
2195,IGNS1 4,25,329,0
2196,SSB1 2,175,511,0
2197,MAB3 3,200,858,0
2198,CMC1 9,100,621,0
2199,AS3 5,75,381,0
2200,MA4 2,50,720,0
2201,FEB5 6,175,615,0
2202,CLR1 1,175,172,0
2203,CLA1 3,100,212,0
2204,MSB2 2,150,321,0
2205,MASB3 1,125,414,0
2206,CWB1 5,125,254,0
2207,IGNR4 2,100,920,0
2208,VWSB2 3,200,388,0
2209,CLNB3 1,25,983,0
2210,MHSB6 2,100,702,0
2211,HR3 2,50,660,0
2212,FC5 6,25,463,0
2213,VWC3 2,150,398,0
2214,FEB3 2,175,368,0
2215,MASB1 4,200,20,0
2216,JAC3 3,200,446,0
2217,ML2 4,175,931,0
2218,CAPEB1 1,175,91,0
2219,IGNLH1 4,150,261,0
2220,IGNB3 5,125,234,0
2221,CSB1 3,125,375,0
2222,IGNC3 4,75,490,0
2223,CLR1 2,100,172,0
2224,SC5 2,100,874,0
2225,PV2 1,25,866,0
2226,CML2 5,150,390,0
2227,IGNR1 2,100,49,0
2228,FA2 4,75,92,0
2229,EA1 3,25,94,0
2230,FC3 5,50,256,0
2231,CLWB2 2,125,537,0
2232,FC5 7,75,463,0
2233,CMEB4 3,75,300,0
2234,SEB3 3,175,879,0
2235,MAC4 7,75,285,0
2236,IGNB3 6,175,234,0
2237,MHNB1 2,75,319,0
2238,DPH8 3,50,533,0
2239,MANB1 5,50,237,0
2240,ALH5 1,25,635,0
2241,ER4 2,75,586,0
2242,CMR1 2,200,295,0
2243,VWEB5 2,175,964,0
2244,MR3 1,75,916,0
2245,MASB2 2,25,241,0
2246,DPWB2 2,100,827,0
2247,VWH1 2,50,617,0
2248,MG1 9,50,68,0
2249,EL1 1,75,275,0
2250,JAR3 2,50,546,0
2251,DPSB8 2,200,797,0
2252,CMC2 3,150,566,0
2253,DPC5 3,75,740,0
2254,MAB1 2,75,156,0
2255,HLH3 6,25,251,0
2256,CNB3 6,75,333,0
2257,MHB2 1,125,784,0
2258,EV2 1,25,525,0
2259,JAH2 4,25,512,0
2260,JASB1 1,75,403,0
2261,VWEB1 2,25,171,0
2262,CG1 5,75,480,0
2263,PV2 2,75,866,0
2264,CEB2 7,150,247,0
2265,DPC3 8,125,587,0
2266,AL1 5,100,473,0
2267,VWC4 4,75,465,0
2268,AG2 5,50,727,0
2269,AG4 4,100,730,0
2270,MAC2 6,25,165,0
2271,MG1 10,175,68,0
2272,FSB1 2,25,139,0
2273,FR2 1,200,294,0
2274,JAL4 1,200,541,0
2275,ELH4 3,175,693,0
2276,EC2 7,175,563,0
2277,AG7 4,200,910,0
2278,MA8 1,150,985,0
2279,IGNV3 5,175,805,0
2280,CLR4 4,125,769,0
2281,CLH2 6,175,536,0
2282,PA2 3,200,170,0
2283,AR1 6,25,129,0
2284,SWB1 5,50,211,0
2285,DPV2 2,150,614,0
2286,CAPC4 3,125,862,0
2287,DWNB1 5,175,118,0
2288,PWB3 4,175,391,0
2289,FWB2 1,150,306,0
2290,ELH2 8,150,24,0
2291,MSB3 2,100,498,0
2292,AL1 6,25,768,0
2293,DPH3 4,175,220,0
2294,CLSB5 2,75,793,0
2295,HSB2 3,75,460,0
2296,CAPG5 1,125,664,0
2297,CLV3 3,100,405,0
2298,CLC2 8,25,145,0
2299,MHV3 3,100,922,0
2300,DPB5 2,200,925,0
2301,CA2 5,200,258,0
2302,FL2 4,200,408,0
2303,MA5 7,200,729,0
2304,CAPWB2 3,100,380,0
2305,IGNSB2 4,75,474,0
2306,DPH6 4,25,425,0
2307,HLH3 7,75,251,0
2308,FC7 4,50,918,0
2309,ES2 4,150,302,0
2310,DWB1 1,150,54,0
2311,MAS3 5,175,476,0
2312,CAPEB8 1,175,908,0
2313,MAS1 3,125,79,0
2314,MAG3 4,200,363,0
2315,CAPS1 4,200,41,0
2316,MH1 1,150,69,0
2317,MS1 5,100,339,0
2318,CAPC3 7,75,317,0
2319,AH1 7,50,11,0
2320,CAPG3 4,125,149,0
2321,VWLH1 2,25,61,0
2322,MAEB3 2,100,521,0
2323,CAPB3 5,150,645,0
2324,ELH2 9,200,24,0
2325,CAPEB3 3,150,413,0
2326,AG5 3,200,817,0
2327,SLH2 6,150,355,0
2328,CLH1 7,150,291,0
2329,ALH1 4,50,52,0
2330,SB3 4,200,904,0
2331,FWB8 5,200,776,0
2332,VWLH3 5,25,443,0
2333,CLL4 2,50,682,0
2334,AB4 4,75,991,0
2335,JAC6 1,175,955,0
2336,CMH2 5,200,338,0
2337,CAPR3 3,125,749,0
2338,HB2 3,75,147,0
2339,CB1 8,100,780,0
2340,CMLH1 2,175,95,0
2341,FC4 9,175,282,0
2342,CMEB2 2,25,225,0
2343,HNB1 2,125,45,0
2344,DWEB1 2,75,12,0
2345,DWB2 2,175,199,0
2346,AG3 3,100,582,0
2347,CS1 4,75,427,0
2348,CLG1 4,125,437,0
2349,AR1 7,100,938,0
2350,MA1 4,50,0,0
2351,HLH2 4,25,167,0
2352,DWH2 2,200,271,0
2353,IGNV3 6,50,805,0
2354,IGNNB1 3,200,224,0
2355,PR5 4,75,937,0
2356,AS3 6,200,947,0
2357,IGNSB1 1,50,116,0
2358,FSB4 5,200,685,0
2359,AV5 1,150,831,0
2360,SC3 4,150,631,0
2361,AG6 4,200,871,0
2362,ES4 4,125,978,0
2363,MANB2 2,150,590,0
2364,JAWB2 6,150,646,0
2365,CLB2 1,75,539,0
2366,MV3 2,125,683,0
2367,DWSB3 4,100,825,0
2368,AWB1 3,25,231,0
2369,CH4 2,200,444,0
2370,IGNEB2 1,150,278,0
2371,AV4 8,125,962,0
2372,AC3 6,175,510,0
2373,ALH1 5,125,52,0
2374,DWNB3 4,125,820,0
2375,DWA1 2,75,109,0
2376,AC4 4,100,568,0
2377,CAPS5 3,100,864,0
2378,EA5 6,100,901,0
2379,FLH2 6,75,475,0
2380,MHR4 1,50,948,0
2381,PL4 3,150,714,0
2382,AA1 10,175,422,0
2383,EG3 5,150,429,0
2384,FWB2 2,50,306,0
2385,JAR1 4,75,248,0
2386,AH3 2,200,638,0
2387,MASB7 4,50,971,0
2388,CLSB5 3,150,793,0
2389,MHR4 2,25,948,0
2390,JAC3 4,175,446,0
2391,PA5 2,175,834,0
2392,CA1 3,175,157,0
2393,MASB4 4,25,484,0
2394,VWL4 3,150,341,0
2395,EV1 4,125,121,0
2396,MASB2 3,200,241,0
2397,AV6 2,200,900,0
2398,MHR5 6,175,950,0
2399,PSB1 2,100,602,0
2400,CLC1 4,175,415,0
2401,HV3 2,100,869,0
2402,PR4 4,100,293,0
2403,MHH2 2,75,625,0
2404,CAPNB2 2,75,344,0
2405,CLA2 4,150,612,0
2406,ER5 6,175,607,0
2407,MALH2 3,50,873,0
2408,FLH1 4,50,103,0
2409,CLEB2 3,25,84,0
2410,CMEB1 3,175,153,0
2411,IGNLH3 4,50,504,0
2412,AEB2 6,75,956,0
2413,ALH1 6,25,52,0
2414,HL3 1,75,482,0
2415,IGNV1 2,75,33,0
2416,CAPH2 1,150,298,0
2417,AS4 2,150,695,0
2418,CLL4 3,50,682,0
2419,CAPS1 5,75,41,0
2420,IGNS3 3,125,914,0
2421,CMH2 6,50,338,0
2422,SG2 6,50,39,0
2423,SR1 3,25,40,0
2424,MB2 1,100,841,0
2425,ASB3 1,75,808,0
2426,FC7 5,175,918,0
2427,IGNWB3 4,200,843,0
2428,CMH1 3,125,110,0
2429,ER5 7,125,607,0
2430,DWS3 2,50,630,0
2431,MHR3 3,125,851,0
2432,HB1 4,50,141,0
2433,AL1 7,125,473,0
2434,CML1 2,50,161,0
2435,AH2 3,100,508,0
2436,HC2 6,125,705,0
2437,ANB1 8,175,32,0
2438,PS4 4,150,872,0
2439,AA5 3,75,680,0
2440,ANB2 4,200,711,0
2441,CG4 3,200,829,0
2442,CC1 3,125,367,0
2443,CMEB4 4,175,300,0
2444,HC1 4,100,428,0
2445,AS5 2,125,813,0
2446,CLL4 4,150,682,0
2447,JAC1 6,100,215,0
2448,AV3 2,75,472,0
2449,MA4 3,75,720,0
2450,DPG1 3,50,37,0
2451,MHL1 5,50,60,0
2452,DPSB3 4,50,151,0
2453,IGNLH2 3,75,459,0
2454,MALH1 1,50,152,0
2455,DPNB3 7,150,289,0
2456,CLC4 5,150,704,0
2457,SB2 2,100,593,0
2458,CMWB4 3,200,735,0
2459,DPB3 5,175,445,0
2460,MAC1 3,125,125,0
2461,HSB6 4,100,959,0
2462,CLB5 4,200,917,0
2463,MNB1 5,25,671,0
2464,MC3 5,75,372,0
2465,MAC5 5,100,400,0
2466,SEB1 4,50,353,0
2467,MHSB1 1,25,50,0
2468,CMG2 1,125,861,0
2469,VWC3 3,75,398,0
2470,AC3 7,200,832,0
2471,IGNSB2 5,175,474,0
2472,HL6 4,150,802,0
2473,HSB2 4,75,460,0
2474,PLH3 2,150,835,0
2475,DWA3 1,175,763,0
2476,VWR2 2,150,674,0
2477,CLV8 2,75,981,0
2478,MHB1 3,75,7,0
2479,CMH5 4,125,977,0
2480,DPH6 5,50,425,0
2481,MSB3 3,150,498,0
2482,DPSB3 5,25,151,0
2483,JAS4 2,75,905,0
2484,CLSB2 2,200,245,0
2485,JAA2 5,125,980,0
2486,CLEB5 2,100,929,0
2487,DWWB4 3,75,738,0
2488,CS1 5,25,427,0
2489,CAPS4 3,25,789,0
2490,JAWB2 7,150,646,0
2491,DPR1 3,150,728,0
2492,JAR6 2,150,819,0
2493,VWV2 7,25,345,0
2494,VWL2 2,200,107,0
2495,VWWB4 4,100,790,0
2496,FV1 2,75,216,0
2497,AG1 7,125,340,0
2498,ENB3 3,175,543,0
2499,AG7 5,100,910,0
2500,DPB3 6,25,445,0
2501,VWC4 5,125,465,0
2502,MHA4 2,200,551,0
2503,HNB1 3,125,45,0
2504,AG1 8,25,340,0
2505,DPH5 1,50,417,0
2506,DPV1 2,175,485,0
2507,CMB1 2,200,951,0
2508,AEB3 3,100,936,0
2509,MA7 1,150,945,0
2510,ASB4 3,100,854,0
2511,HSB2 5,125,460,0
2512,CAPSB1 5,25,307,0
2513,MNB2 2,100,836,0
2514,ES3 6,125,684,0
2515,VWG3 2,125,404,0
2516,DPSB1 3,100,4,0
2517,CAPS1 6,100,41,0
2518,MLH6 8,200,974,0
2519,DPLH1 1,175,244,0
2520,MHEB1 2,175,2,0
2521,ASB1 6,50,48,0
2522,MHS2 4,125,821,0
2523,AA2 5,175,548,0
2524,CNB1 6,125,16,0
2525,AH4 3,25,787,0
2526,AH2 4,100,508,0
2527,JAR3 3,125,546,0
2528,VWNB1 4,50,798,0
2529,MB3 3,100,875,0
2530,AS3 7,175,947,0
2531,DWR2 6,150,574,0
2532,AA1 11,100,181,0
2533,AC1 8,175,14,0
2534,VWWB1 3,150,81,0
2535,CAPH4 2,100,662,0
2536,AC2 11,200,969,0
2537,FA1 2,50,21,0
2538,MC1 3,125,132,0
2539,MAC3 5,125,173,0
2540,MLH4 3,125,687,0
2541,DPH6 6,75,425,0
2542,CAPL3 4,175,927,0
2543,MG2 3,75,208,0
2544,AR2 4,50,370,0
2545,SC4 1,125,783,0
2546,MHC1 4,50,316,0
2547,DPNB1 3,75,78,0
2548,CMNB3 4,50,894,0
2549,MALH2 4,25,873,0
2550,CWB4 3,100,976,0
2551,CAPC1 5,125,67,0
2552,CLNB4 3,75,988,0
2553,IGNSB1 2,200,116,0
2554,VWV2 8,50,345,0
2555,JAH2 5,200,512,0
2556,AC2 12,50,523,0
2557,CLS2 2,125,492,0
2558,EB3 3,50,804,0
2559,HA2 1,50,364,0
2560,PA3 2,75,361,0
2561,CLH1 8,100,397,0
2562,SLH5 4,125,558,0
2563,CLSB4 3,25,742,0
2564,MAB4 6,50,932,0
2565,ER1 5,75,64,0
2566,CAPG3 5,150,149,0
2567,ES1 2,100,164,0
2568,IGNC3 5,150,490,0
2569,MAA1 5,150,30,0
2570,MALH2 5,175,873,0
2571,MAG6 1,175,811,0
2572,CLC1 5,175,106,0
2573,AS2 2,75,217,0
2574,EH2 3,200,194,0
2575,CLWB3 3,50,792,0
2576,DWL2 3,100,999,0
2577,ASB4 4,200,854,0
2578,ASB1 7,200,570,0
2579,FC4 10,150,396,0
2580,CMWB2 5,150,657,0
2581,PNB2 6,25,203,0
2582,DPG1 4,200,37,0
2583,AEB1 7,25,192,0
2584,DPS2 5,150,584,0
2585,SG1 2,150,17,0
2586,CAPG5 2,150,664,0
2587,DPH6 7,25,425,0
2588,EV3 2,150,992,0
2589,JAV2 4,200,882,0
2590,DPL2 3,75,87,0
2591,CB2 2,50,863,0
2592,CAPC2 6,50,608,0
2593,ER5 8,75,607,0
2594,MASB4 5,200,484,0
2595,CMC2 4,150,566,0
2596,IGNWB1 2,25,122,0
2597,IGNV3 7,150,805,0
2598,HLH3 8,125,251,0
2599,IGNS2 3,175,549,0
2600,CMEB4 5,25,300,0
2601,SEB3 4,50,879,0
2602,MHWB1 2,125,56,0
2603,AA5 4,75,680,0
2604,CMSB1 2,125,712,0
2605,PLH3 3,175,835,0
2606,MAB1 3,125,156,0
2607,ANB3 3,175,348,0
2608,MH2 1,150,76,0
2609,MH2 2,200,76,0
2610,VWC1 3,125,315,0
2611,JAC2 7,25,416,0
2612,MHR1 5,125,26,0
2613,DWWB2 5,75,335,0
2614,DPR1 4,50,728,0
2615,CC7 2,75,890,0
2616,HLH4 2,50,953,0
2617,CC2 4,50,371,0
2618,IGNB2 5,125,97,0
2619,CMV4 4,150,786,0
2620,PL1 2,50,325,0
2621,AV2 6,100,187,0
2622,SNB5 3,50,596,0
2623,MANB1 6,25,237,0
2624,PR3 3,125,283,0
2625,CMG2 2,50,861,0
2626,AV5 2,125,831,0
2627,EL3 3,125,928,0
2628,CAPNB1 4,175,102,0
2629,ALH6 5,25,770,0
2630,MHNB1 3,175,319,0
2631,CMLH1 3,150,95,0
2632,EL1 2,25,275,0
2633,JANB1 2,50,140,0
2634,IGNH1 4,25,96,0
2635,DWA1 3,200,109,0
2636,MAH2 6,200,43,0
2637,DPV3 3,150,828,0
2638,CLC1 6,50,415,0
2639,SG3 3,75,270,0
2640,VWEB4 3,100,605,0
2641,DPL1 3,150,83,0
2642,CLR1 3,75,172,0
2643,CAPG5 3,50,664,0
2644,CAPB3 6,25,645,0
2645,HR2 1,100,481,0
2646,MAR3 4,75,746,0
2647,MAC3 6,100,173,0
2648,DPH5 2,25,417,0
2649,DPS3 2,125,697,0
2650,MANB2 3,100,590,0
2651,IGNLH3 5,100,504,0
2652,MHL1 6,175,60,0
2653,FV1 3,175,216,0
2654,CMS1 1,125,197,0
2655,AS2 3,75,352,0
2656,MASB3 2,175,414,0
2657,MAB4 7,125,932,0
2658,EL1 3,100,275,0
2659,SC3 5,50,631,0
2660,JAC4 6,175,723,0
2661,IGNLH1 5,200,261,0
2662,AB1 6,50,1,0
2663,CLC1 7,100,415,0
2664,MLH5 2,125,764,0
2665,ASB2 2,75,707,0
2666,MANB2 4,75,590,0
2667,VWNB2 5,50,833,0
2668,MHB3 1,100,990,0
2669,AWB1 4,25,135,0
2670,DPB1 2,100,236,0
2671,DWV4 2,25,762,0
2672,AB3 9,50,748,0
2673,DPLH3 7,175,700,0
2674,PC1 5,100,136,0
2675,PR3 4,50,283,0
2676,DPC4 4,25,588,0
2677,DPNB6 2,100,667,0
2678,JAS3 5,50,734,0
2679,MHWB4 5,25,849,0
2680,ALH3 2,50,423,0
2681,PC2 5,100,349,0
2682,CAPS3 6,75,457,0
2683,HSB1 3,50,150,0
2684,EL2 1,150,889,0
2685,SNB2 6,175,332,0
2686,VWC2 6,125,387,0
2687,VWA3 3,100,454,0
